upi_id,merchant_name,amount,suspicious_keyword,digit_count,upi_length,handle,brand_impersonation,trap_amount,report_count,is_blacklisted,merchant_age_days,is_fraud
wusvydxznk330@paytm,Green Grocery,1770,0,3,19,paytm,0,0,5,0,660,0
wiuikb@okicici,PhonePe Help,4682,1,0,14,okicici,1,0,2,0,19,1
uwhyyh321@axl,Amazon Support,2637,1,3,13,axl,1,0,3,0,891,1
ngrbrcm@okaxis,Online Offer,4667,1,0,14,okaxis,0,0,6,0,554,1
vrgubsgllu@paytm,Amazon Support,1156,1,0,16,paytm,1,0,13,0,999,1
kdbxlirs820@paytm,Smart Fashion,911,0,3,17,paytm,0,0,6,0,71,0
htgas697@paytm,Flipkart Deals,3729,0,3,14,paytm,1,0,0,0,391,0
yhbmqf@okaxis,City Bakers,4492,0,0,13,okaxis,0,0,3,0,857,0
nhpxnmb@ibl,Urban Foods,2381,0,0,11,ibl,0,0,14,1,675,0
kglxpgfa@paytm,Quick Recharge,3963,0,0,14,paytm,0,0,4,0,239,0
pbexhyjdvv540@okicici,Amazon Support,2678,1,3,21,okicici,1,0,9,0,188,1
lemvrojlxg636@ibl,City Bakers,2712,0,3,17,ibl,0,0,4,0,85,0
dmdlp@ibl,Green Grocery,2547,0,0,9,ibl,0,0,12,1,666,0
ckenfj@paytm,Fresh Mart,242,0,0,12,paytm,0,0,3,0,84,0
dfdnrvzhq@axl,Quick Recharge,2645,0,0,13,axl,0,0,13,0,836,0
egpelp@paytm,Flipkart Deals,2772,0,0,12,paytm,1,0,7,0,491,1
ilcelxsl@axl,Online Offer,4106,1,0,12,axl,0,0,3,0,282,0
pvpzjhzy@axl,Paytm Cashback,254,1,0,12,axl,1,0,3,0,576,1
vghwo@axl,Quick Recharge,3411,0,0,9,axl,0,0,4,0,990,0
hzpoz@axl,PhonePe Help,3225,1,0,9,axl,1,0,0,0,256,1
uxkmeagpoz@okaxis,Green Grocery,4429,0,0,17,okaxis,0,0,10,0,709,0
kqhyvgvc146@ibl,Smart Fashion,1935,0,3,15,ibl,0,0,2,0,788,0
ltexmorzfx@okaxis,Mega Electronics,2669,0,0,17,okaxis,0,0,10,0,592,0
wldnitqrv@ybl,Amazon Support,3350,1,0,13,ybl,1,0,6,0,265,1
epzay@okicici,Online Offer,4288,1,0,13,okicici,0,0,10,1,125,1
feuanlkam@axl,Amazon Support,4967,1,0,13,axl,1,0,15,1,515,1
kjjhraos923@paytm,Urban Foods,2155,0,3,17,paytm,0,0,8,0,193,0
qkxaioy@ybl,Online Offer,3426,1,0,11,ybl,0,0,7,0,328,1
bpouvehjl@okaxis,City Bakers,2436,0,0,16,okaxis,0,0,3,0,975,0
ijwghxpw@ibl,Flipkart Deals,2437,0,0,12,ibl,1,0,12,0,516,1
rmrwitwqw@axl,Amazon Support,4414,1,0,13,axl,1,0,14,1,338,1
staiy@ibl,Smart Fashion,1724,0,0,9,ibl,0,0,10,0,307,0
izseisamei@okicici,Quick Recharge,4596,0,0,18,okicici,0,0,12,0,208,0
nnfwwpo@ibl,Green Grocery,4853,0,0,11,ibl,0,0,3,0,33,0
diyquckzq@ibl,Flipkart Deals,3220,0,0,13,ibl,1,0,10,1,706,1
egfkxjskv@axl,Daily Needs,3057,0,0,13,axl,0,0,15,0,276,0
grxnydv@ybl,Paytm Cashback,3548,1,0,11,ybl,1,0,6,0,73,1
qscxru@ybl,Smart Fashion,731,0,0,10,ybl,0,0,2,0,196,0
sigfhlcm@paytm,City Bakers,2506,0,0,14,paytm,0,0,5,0,202,0
ooplkcerqc362@axl,Quick Recharge,1723,0,3,17,axl,0,0,13,1,737,0
uaaaepxz@axl,Urban Foods,2495,0,0,12,axl,0,0,9,0,643,0
paszu@axl,Mega Electronics,4750,0,0,9,axl,0,0,14,1,132,0
yhwjtd@ibl,Quick Recharge,4915,0,0,10,ibl,0,0,2,0,696,0
xxyrhj@okaxis,Daily Needs,3773,0,0,13,okaxis,0,0,3,0,887,0
cnqwoy572@ibl,PhonePe Help,1977,1,3,13,ibl,1,0,5,0,214,1
nppegq450@okaxis,Paytm Cashback,3827,1,3,16,okaxis,1,0,5,0,478,1
uoiti112@axl,Online Offer,110,1,3,12,axl,0,0,14,0,37,1
ihquaqv@paytm,Daily Needs,4715,0,0,13,paytm,0,0,8,0,374,0
tnhkawgxy575@ybl,Mega Electronics,2929,0,3,16,ybl,0,0,1,0,866,0
nuksqg324@axl,PhonePe Help,3691,1,3,13,axl,1,0,2,0,32,1
xjdlmfb@okaxis,Flipkart Deals,4191,0,0,14,okaxis,1,0,9,1,314,1
hhreojj912@okaxis,Daily Needs,2881,0,3,17,okaxis,0,0,13,1,239,0
nhipssro@axl,Quick Recharge,3162,0,0,12,axl,0,0,9,1,101,0
kiessdm@axl,Smart Fashion,4484,0,0,11,axl,0,0,3,0,337,0
joicbrrr704@okaxis,PhonePe Help,2873,1,3,18,okaxis,1,0,6,0,571,1
hupujv@okaxis,City Bakers,610,0,0,13,okaxis,0,0,7,0,528,0
kwfioztall@axl,Amazon Support,3585,1,0,14,axl,1,0,9,0,198,1
gcmbf147@axl,Paytm Cashback,2256,1,3,12,axl,1,0,10,1,480,1
siybce@paytm,Quick Recharge,1281,0,0,12,paytm,0,0,6,0,156,0
bmocld@ibl,Urban Foods,4259,0,0,10,ibl,0,0,3,0,406,0
uthpwj@okicici,Mega Electronics,2256,0,0,14,okicici,0,0,1,0,846,0
dopzqo@okaxis,Mega Electronics,1468,0,0,13,okaxis,0,0,10,1,550,0
usvrhpge924@ibl,Urban Foods,4854,0,3,15,ibl,0,0,14,1,44,0
ibqkwclroi@ybl,Amazon Support,1102,1,0,14,ybl,1,0,13,0,283,1
fnpgzchi635@okaxis,Fresh Mart,2366,0,3,18,okaxis,0,0,2,0,618,0
rqtxteoxfs@ibl,Mega Electronics,2088,0,0,14,ibl,0,0,1,0,488,0
pmiroxwl@ibl,Mega Electronics,3136,0,0,12,ibl,0,0,9,0,188,0
hucqijsia@ibl,Smart Fashion,3723,0,0,13,ibl,0,0,5,0,681,0
rpqiskw@okaxis,Quick Recharge,3947,0,0,14,okaxis,0,0,14,1,979,0
yrhgyfbuh@okaxis,Mega Electronics,611,0,0,16,okaxis,0,0,3,0,210,0
zplooei@okaxis,Green Grocery,3865,0,0,14,okaxis,0,0,6,0,985,0
ojafkb@ibl,Quick Recharge,1830,0,0,10,ibl,0,0,7,0,994,0
beixw968@okicici,Green Grocery,1574,0,3,16,okicici,0,0,3,0,671,0
vmovt93@ybl,Flipkart Deals,968,0,2,11,ybl,1,0,7,0,726,1
egjjia513@okicici,Paytm Cashback,3058,1,3,17,okicici,1,0,4,0,624,1
cpgpuuvlfj@axl,Amazon Support,4158,1,0,14,axl,1,0,15,1,66,1
pmmwsyv@axl,Online Offer,1360,1,0,11,axl,0,0,7,0,497,1
kfund@axl,Urban Foods,1044,0,0,9,axl,0,0,4,0,324,0
thxcoz@okicici,Smart Fashion,439,0,0,14,okicici,0,0,10,1,119,0
outvftsja@ibl,PhonePe Help,3197,1,0,13,ibl,1,0,11,0,886,1
eflwtbour@paytm,Flipkart Deals,4847,0,0,15,paytm,1,0,5,0,260,0
jlizzmdlp294@ybl,Quick Recharge,186,0,3,16,ybl,0,0,8,0,842,0
jytpzsxfmb@ibl,Mega Electronics,3822,0,0,14,ibl,0,0,12,1,507,0
ihyqd@okaxis,PhonePe Help,2957,1,0,12,okaxis,1,0,8,0,33,1
ztgivh@paytm,Smart Fashion,550,0,0,12,paytm,0,0,9,1,712,0
kgrdgjdt@okaxis,Urban Foods,2894,0,0,15,okaxis,0,0,1,0,751,0
qlege@axl,Fresh Mart,3188,0,0,9,axl,0,0,8,0,832,0
erjux@okaxis,Green Grocery,4999,0,0,12,okaxis,0,0,0,0,555,0
qljbbs@okicici,City Bakers,4016,0,0,14,okicici,0,0,2,0,558,0
vlzoqks@axl,Amazon Support,2758,1,0,11,axl,1,0,13,0,955,1
epwsho@paytm,Online Offer,3721,1,0,12,paytm,0,0,2,0,118,0
pqcpzug@axl,Online Offer,412,1,0,11,axl,0,0,15,0,587,1
psiyalc982@okicici,Paytm Cashback,3876,1,3,18,okicici,1,0,6,0,188,1
ukwxf@okicici,Urban Foods,3126,0,0,13,okicici,0,0,7,0,968,0
tglpgcqc@paytm,Online Offer,2141,1,0,14,paytm,0,0,11,0,902,1
rmyqn@ibl,PhonePe Help,2030,1,0,9,ibl,1,0,11,1,302,1
aalynkbx@paytm,Urban Foods,3311,0,0,14,paytm,0,0,12,0,848,0
ohjctaz@okicici,Urban Foods,1337,0,0,15,okicici,0,0,15,0,624,0
yrclenjnox@axl,Fresh Mart,1463,0,0,14,axl,0,0,15,1,61,0
mhmxg@okaxis,Online Offer,1741,1,0,12,okaxis,0,0,6,0,573,1
evlto@okicici,Urban Foods,3228,0,0,13,okicici,0,0,7,0,731,0
wtulm@ybl,Amazon Support,5000,1,0,9,ybl,1,0,6,0,671,1
qoevgsx@ybl,Urban Foods,3251,0,0,11,ybl,0,0,7,0,331,0
kaebqgnlnm@okicici,City Bakers,3721,0,0,18,okicici,0,0,0,0,984,0
qgrbwrp@okicici,Flipkart Deals,3314,0,0,15,okicici,1,0,9,0,388,1
zjjyz@okicici,Amazon Support,3795,1,0,13,okicici,1,0,0,0,925,1
dyndowtck@okaxis,Smart Fashion,440,0,0,16,okaxis,0,0,9,0,450,0
gitovr@ybl,Online Offer,1654,1,0,10,ybl,0,0,8,0,495,1
wqttwwqyli@ibl,Urban Foods,1363,0,0,14,ibl,0,0,4,0,592,0
nlkyjcx@paytm,Flipkart Deals,4188,0,0,13,paytm,1,0,14,1,7,1
bnvnqxvr@ibl,Flipkart Deals,1195,0,0,12,ibl,1,0,11,0,463,1
xuingcrjkr@axl,Green Grocery,472,0,0,14,axl,0,0,7,0,599,0
gkqfd@axl,Daily Needs,49,0,0,9,axl,0,1,7,0,587,0
mrahs@paytm,Mega Electronics,4530,0,0,11,paytm,0,0,4,0,405,0
krchaxyx@ybl,Quick Recharge,3764,0,0,12,ybl,0,0,7,0,184,0
kbuxgdcxq@ibl,Fresh Mart,3352,0,0,13,ibl,0,0,0,0,308,0
laoypgzjci@ybl,Quick Recharge,2185,0,0,14,ybl,0,0,5,0,4,0
cfvuh502@okaxis,Quick Recharge,1073,0,3,15,okaxis,0,0,3,0,161,0
oomlvueuzw@okicici,Flipkart Deals,2169,0,0,18,okicici,1,0,14,0,883,1
enackbch@paytm,Mega Electronics,1028,0,0,14,paytm,0,0,11,0,904,0
gkoxyvw934@okaxis,Flipkart Deals,3322,0,3,17,okaxis,1,0,1,0,584,0
subiso@okicici,Flipkart Deals,4726,0,0,14,okicici,1,0,15,0,361,1
eqypsw476@okicici,City Bakers,157,0,3,17,okicici,0,0,8,0,520,0
vcofiuctqm620@okicici,Urban Foods,2664,0,3,21,okicici,0,0,3,0,313,0
wiufpm@axl,Green Grocery,4654,0,0,10,axl,0,0,5,0,780,0
xkrejbt@ibl,Smart Fashion,2426,0,0,11,ibl,0,0,10,1,258,0
dukto@okaxis,Smart Fashion,3427,0,0,12,okaxis,0,0,15,0,696,0
opabenzivv@axl,Online Offer,1693,1,0,14,axl,0,0,8,0,577,1
eskojwu@ybl,Smart Fashion,269,0,0,11,ybl,0,0,1,0,943,0
vmhnuud30@okaxis,Online Offer,921,1,2,16,okaxis,0,0,8,0,13,1
lizmi@okaxis,Amazon Support,3961,1,0,12,okaxis,1,0,15,1,564,1
mqmvurn@okaxis,Urban Foods,3293,0,0,14,okaxis,0,0,0,0,744,0
jxzmdcea132@okicici,Smart Fashion,2132,0,3,19,okicici,0,0,15,1,231,0
unkaecbkia@paytm,Fresh Mart,3419,0,0,16,paytm,0,0,6,0,83,0
deredoak@paytm,Amazon Support,2656,1,0,14,paytm,1,0,4,0,372,1
psouvs@paytm,Urban Foods,3598,0,0,12,paytm,0,0,14,1,399,0
copmmih@axl,Green Grocery,2290,0,0,11,axl,0,0,13,1,980,0
bkdgptn@axl,Smart Fashion,4593,0,0,11,axl,0,0,5,0,901,0
rmnkpdmbww709@ybl,City Bakers,4492,0,3,17,ybl,0,0,8,0,497,0
cvgrrw144@ybl,Online Offer,2603,1,3,13,ybl,0,0,14,1,536,1
qhhdmrduqi@okicici,Daily Needs,3978,0,0,18,okicici,0,0,3,0,56,0
gsufeuy@okaxis,Quick Recharge,4022,0,0,14,okaxis,0,0,12,0,718,0
dpqdprxcy@okicici,Fresh Mart,2499,0,0,17,okicici,0,0,7,0,420,0
zgqbjejxm@okaxis,Paytm Cashback,2265,1,0,16,okaxis,1,0,10,1,276,1
eelafwece195@ibl,Fresh Mart,569,0,3,16,ibl,0,0,14,0,639,0
poobqlu@okaxis,Amazon Support,252,1,0,14,okaxis,1,0,8,0,562,1
ljpxhdhcck@ybl,PhonePe Help,1652,1,0,14,ybl,1,0,5,0,878,1
fjkgib@ybl,Flipkart Deals,3309,0,0,10,ybl,1,0,13,0,139,1
uvxrqrjh@axl,Urban Foods,4143,0,0,12,axl,0,0,4,0,656,0
atkpvodcyg942@okicici,Amazon Support,4510,1,3,21,okicici,1,0,7,0,504,1
ppitmc792@ibl,PhonePe Help,172,1,3,13,ibl,1,0,11,1,844,1
kgyvmea@ibl,City Bakers,3566,0,0,11,ibl,0,0,8,0,14,0
skabykf438@okicici,Smart Fashion,2037,0,3,18,okicici,0,0,7,0,604,0
orjqgmgbkj268@paytm,Flipkart Deals,4655,0,3,19,paytm,1,0,10,0,789,1
xsljujlgis@okicici,Mega Electronics,4166,0,0,18,okicici,0,0,15,0,106,0
nctlwks@ybl,PhonePe Help,2998,1,0,11,ybl,1,0,3,0,502,1
ofqzkizdb@axl,Amazon Support,3931,1,0,13,axl,1,0,12,1,508,1
nnlxpszxzh@axl,Mega Electronics,601,0,0,14,axl,0,0,7,0,65,0
xjfspvbi@okicici,Mega Electronics,4371,0,0,16,okicici,0,0,3,0,422,0
awmjghikc278@paytm,Quick Recharge,4305,0,3,18,paytm,0,0,0,0,276,0
spmhnr@okaxis,Online Offer,99,1,0,13,okaxis,0,1,11,1,354,1
xklwaw@okaxis,Green Grocery,118,0,0,13,okaxis,0,0,7,0,36,0
vfyjguzul266@okicici,Mega Electronics,331,0,3,20,okicici,0,0,2,0,414,0
xakiso@ybl,Smart Fashion,3830,0,0,10,ybl,0,0,1,0,163,0
qazogla514@paytm,Daily Needs,623,0,3,16,paytm,0,0,5,0,552,0
uuzrea@ybl,City Bakers,1189,0,0,10,ybl,0,0,7,0,94,0
jdnnrwch@okaxis,Green Grocery,3738,0,0,15,okaxis,0,0,4,0,437,0
pndnukepbo@ybl,Amazon Support,3648,1,0,14,ybl,1,0,5,0,710,1
xjtxcf@axl,Fresh Mart,1816,0,0,10,axl,0,0,10,1,179,0
eqjtkkpbh786@okaxis,Fresh Mart,461,0,3,19,okaxis,0,0,1,0,324,0
kebsxqj565@ibl,Daily Needs,1335,0,3,14,ibl,0,0,12,0,203,0
htuzmxmio@axl,City Bakers,2601,0,0,13,axl,0,0,5,0,890,0
lugtrd89@okaxis,Paytm Cashback,2893,1,2,15,okaxis,1,0,2,0,829,1
qduyu@okicici,Paytm Cashback,613,1,0,13,okicici,1,0,11,0,928,1
iayiwsac@ibl,Mega Electronics,2905,0,0,12,ibl,0,0,0,0,415,0
vnexm@okaxis,Online Offer,4941,1,0,12,okaxis,0,0,8,0,746,1
elcjbwt241@ibl,PhonePe Help,1768,1,3,14,ibl,1,0,6,0,553,1
jnebf@ybl,City Bakers,2404,0,0,9,ybl,0,0,2,0,329,0
zwsdkmj@okicici,Mega Electronics,158,0,0,15,okicici,0,0,8,0,227,0
jbmxhrxyls@okaxis,Daily Needs,4593,0,0,17,okaxis,0,0,3,0,354,0
pvutx@ibl,PhonePe Help,1786,1,0,9,ibl,1,0,0,0,637,1
qxmvuwldm@axl,Amazon Support,4704,1,0,13,axl,1,0,1,0,801,1
xizejlxz407@ybl,Quick Recharge,4369,0,3,15,ybl,0,0,10,1,37,0
lyfbyirbmx@axl,Quick Recharge,3150,0,0,14,axl,0,0,1,0,835,0
ansduxg@paytm,Smart Fashion,16,0,0,13,paytm,0,0,7,0,353,0
qxmfg@axl,Online Offer,1068,1,0,9,axl,0,0,3,0,532,0
hefbhg984@okaxis,Amazon Support,4294,1,3,16,okaxis,1,0,6,0,344,1
eqmxobvsq@ibl,Mega Electronics,2258,0,0,13,ibl,0,0,14,1,122,0
qorsgl@okicici,Paytm Cashback,3819,1,0,14,okicici,1,0,13,0,757,1
fdsyrzdt717@ibl,Flipkart Deals,2948,0,3,15,ibl,1,0,14,0,313,1
oqwpwx@axl,Online Offer,3523,1,0,10,axl,0,0,13,1,759,1
xizmaod@ibl,PhonePe Help,398,1,0,11,ibl,1,0,3,0,815,1
tzwlnnz@okicici,Paytm Cashback,2292,1,0,15,okicici,1,0,7,0,653,1
gqotuwypkn@ybl,Paytm Cashback,1134,1,0,14,ybl,1,0,12,0,160,1
awzuali@axl,PhonePe Help,4046,1,0,11,axl,1,0,13,1,577,1
wtkuti@ybl,Green Grocery,2488,0,0,10,ybl,0,0,5,0,632,0
pggzemz@okaxis,Daily Needs,1283,0,0,14,okaxis,0,0,13,1,696,0
neuvq@axl,Smart Fashion,2757,0,0,9,axl,0,0,0,0,833,0
ztygrgi27@ybl,Flipkart Deals,1920,0,2,13,ybl,1,0,8,0,442,1
cqjzobq612@okicici,Flipkart Deals,4824,0,3,18,okicici,1,0,11,1,842,1
aupqfet@okaxis,Fresh Mart,3711,0,0,14,okaxis,0,0,8,0,753,0
juilfmke@ibl,Fresh Mart,1576,0,0,12,ibl,0,0,0,0,897,0
nwflhrgc@okaxis,Green Grocery,4487,0,0,15,okaxis,0,0,11,1,60,0
ggtachsr102@paytm,Amazon Support,4135,1,3,17,paytm,1,0,9,0,1,1
igrtcdr@ybl,Smart Fashion,392,0,0,11,ybl,0,0,14,1,56,0
jzvbsptr429@okicici,Urban Foods,1101,0,3,19,okicici,0,0,8,0,188,0
xoatwc@okaxis,Flipkart Deals,2756,0,0,13,okaxis,1,0,2,0,895,0
lojqaxjxbx@ybl,Flipkart Deals,434,0,0,14,ybl,1,0,10,0,69,1
uunlqnu595@ibl,Daily Needs,1610,0,3,14,ibl,0,0,2,0,37,0
vhdlrslad@axl,Fresh Mart,2030,0,0,13,axl,0,0,5,0,516,0
hqnkk@okaxis,Daily Needs,2332,0,0,12,okaxis,0,0,14,1,811,0
pijcijfvy@okicici,City Bakers,3853,0,0,17,okicici,0,0,12,1,390,0
ymackcw@okicici,Quick Recharge,838,0,0,15,okicici,0,0,3,0,997,0
iujykycvj@ibl,PhonePe Help,3566,1,0,13,ibl,1,0,10,0,993,1
zjtzxfwii175@ybl,Paytm Cashback,4055,1,3,16,ybl,1,0,13,1,751,1
gmoorbpgv59@paytm,Smart Fashion,1845,0,2,17,paytm,0,0,4,0,4,0
ziapzzs@paytm,Online Offer,4849,1,0,13,paytm,0,0,13,1,678,1
zqycl@okicici,Fresh Mart,2151,0,0,13,okicici,0,0,15,0,509,0
yoblcousas@ybl,Urban Foods,2879,0,0,14,ybl,0,0,5,0,325,0
vlipoiyrte@ybl,PhonePe Help,216,1,0,14,ybl,1,0,15,0,724,1
tfzlyj955@axl,Paytm Cashback,3171,1,3,13,axl,1,0,0,0,19,1
dljlpu@paytm,Flipkart Deals,4578,0,0,12,paytm,1,0,8,0,946,1
ibzphriit877@okaxis,Urban Foods,122,0,3,19,okaxis,0,0,6,0,661,0
lwfmul@ybl,Flipkart Deals,4365,0,0,10,ybl,1,0,9,0,919,1
twberefu@ybl,Online Offer,4113,1,0,12,ybl,0,0,12,0,929,1
vgdyej@okaxis,Daily Needs,3111,0,0,13,okaxis,0,0,10,1,991,0
ugyadjw@axl,Paytm Cashback,1319,1,0,11,axl,1,0,10,1,315,1
nbluymwiqd170@ybl,Paytm Cashback,3872,1,3,17,ybl,1,0,12,0,257,1
aauzsbgfz@okicici,Paytm Cashback,3637,1,0,17,okicici,1,0,5,0,158,1
ktwnos@okicici,Daily Needs,1212,0,0,14,okicici,0,0,14,1,20,0
hipgsi926@ibl,Flipkart Deals,3716,0,3,13,ibl,1,0,14,0,521,1
bhceb@axl,Daily Needs,1725,0,0,9,axl,0,0,0,0,384,0
auiqo@okicici,Urban Foods,4213,0,0,13,okicici,0,0,1,0,745,0
etcfvmfss@okicici,Green Grocery,2,0,0,17,okicici,0,0,8,0,373,0
xbyoduxzq47@ybl,Green Grocery,4578,0,2,15,ybl,0,0,10,1,894,0
vqakteza@axl,Online Offer,1277,1,0,12,axl,0,0,3,0,416,0
blwmn@axl,Quick Recharge,4713,0,0,9,axl,0,0,1,0,862,0
cnaja@axl,Mega Electronics,2729,0,0,9,axl,0,0,13,1,654,0
lqtxuq221@okicici,City Bakers,426,0,3,17,okicici,0,0,1,0,502,0
iqqwvamjyy@okaxis,Mega Electronics,3056,0,0,17,okaxis,0,0,9,0,280,0
ybgocmtwfc@axl,Green Grocery,656,0,0,14,axl,0,0,6,0,21,0
wwebtwlnr@ibl,Quick Recharge,3604,0,0,13,ibl,0,0,6,0,617,0
bnoolbh@ybl,Amazon Support,4323,1,0,11,ybl,1,0,6,0,630,1
gklvi@axl,Online Offer,2415,1,0,9,axl,0,0,1,0,787,0
ilyiqk@okaxis,Fresh Mart,4480,0,0,13,okaxis,0,0,13,1,689,0
oiplhkg575@ibl,Mega Electronics,4559,0,3,14,ibl,0,0,3,0,727,0
jkwsrz191@paytm,Green Grocery,4639,0,3,15,paytm,0,0,6,0,551,0
uwdexgrfr@axl,City Bakers,89,0,0,13,axl,0,0,9,1,774,0
kgpbhnvdkc@okicici,Flipkart Deals,2493,0,0,18,okicici,1,0,0,0,125,0
jctec@axl,Paytm Cashback,1198,1,0,9,axl,1,0,8,0,71,1
iupcxlys@paytm,City Bakers,3501,0,0,14,paytm,0,0,5,0,245,0
ibpsyd@okicici,City Bakers,3757,0,0,14,okicici,0,0,4,0,780,0
kadqs@okicici,City Bakers,3406,0,0,13,okicici,0,0,6,0,327,0
xtpdtclfy@okaxis,Smart Fashion,1810,0,0,16,okaxis,0,0,12,1,45,0
vqhnqcsw861@axl,Smart Fashion,2870,0,3,15,axl,0,0,0,0,574,0
tyzfoincuy@paytm,Mega Electronics,611,0,0,16,paytm,0,0,9,0,612,0
vtitouca782@ybl,Mega Electronics,747,0,3,15,ybl,0,0,15,0,491,0
uqmxzlfeem@okaxis,Paytm Cashback,4614,1,0,17,okaxis,1,0,14,1,970,1
yhqsve@ibl,Online Offer,354,1,0,10,ibl,0,0,4,0,536,0
lgyiy@paytm,Quick Recharge,3270,0,0,11,paytm,0,0,9,1,956,0
htwpsktnav@okaxis,Urban Foods,3672,0,0,17,okaxis,0,0,6,0,950,0
krfadvad170@okicici,Green Grocery,2188,0,3,19,okicici,0,0,6,0,990,0
frkgwt787@axl,City Bakers,3290,0,3,13,axl,0,0,4,0,950,0
nmbsdohe771@paytm,Green Grocery,4389,0,3,17,paytm,0,0,0,0,898,0
rkvxgzdsld425@ibl,Urban Foods,4116,0,3,17,ibl,0,0,8,0,669,0
bksxrdq@ibl,Paytm Cashback,2342,1,0,11,ibl,1,0,1,0,954,1
boqnct@okaxis,Urban Foods,2072,0,0,13,okaxis,0,0,7,0,613,0
lvmmqmudql@ybl,City Bakers,2740,0,0,14,ybl,0,0,3,0,365,0
iljuod278@ibl,Paytm Cashback,976,1,3,13,ibl,1,0,2,0,824,1
bkffzs771@paytm,Fresh Mart,4760,0,3,15,paytm,0,0,7,0,886,0
rublnhjlgr@axl,Quick Recharge,3269,0,0,14,axl,0,0,5,0,268,0
ybobw@ibl,Green Grocery,3663,0,0,9,ibl,0,0,10,0,998,0
jiirieubt@okaxis,PhonePe Help,1241,1,0,16,okaxis,1,0,3,0,714,1
ceacxcq@axl,PhonePe Help,76,1,0,11,axl,1,0,0,0,13,1
mlkka@okaxis,Online Offer,4083,1,0,12,okaxis,0,0,6,0,523,1
ekzpydzhe@okicici,Flipkart Deals,1748,0,0,17,okicici,1,0,13,0,265,1
xejzub@axl,City Bakers,4571,0,0,10,axl,0,0,2,0,618,0
irwvsukrkc@okaxis,Smart Fashion,898,0,0,17,okaxis,0,0,12,1,817,0
icqcpwvl@paytm,Paytm Cashback,818,1,0,14,paytm,1,0,6,0,117,1
haxofyrctg@paytm,Fresh Mart,2091,0,0,16,paytm,0,0,3,0,187,0
dizfsdd@paytm,Fresh Mart,1542,0,0,13,paytm,0,0,13,0,164,0
zizzccwuhy268@ybl,Online Offer,165,1,3,17,ybl,0,0,2,0,385,0
ujlax@ybl,Smart Fashion,1135,0,0,9,ybl,0,0,8,0,840,0
fhudmfx@ibl,Mega Electronics,212,0,0,11,ibl,0,0,8,0,553,0
wffnsxb517@okaxis,Green Grocery,3630,0,3,17,okaxis,0,0,15,0,410,0
drfvjkdupd@ibl,Daily Needs,36,0,0,14,ibl,0,0,8,0,274,0
xaqsjuerpa562@okaxis,PhonePe Help,4624,1,3,20,okaxis,1,0,4,0,700,1
ngovssull@axl,Online Offer,4530,1,0,13,axl,0,0,7,0,457,1
gxywzcm896@ibl,Urban Foods,3571,0,3,14,ibl,0,0,2,0,834,0
gsbfgkfv@ibl,Online Offer,71,1,0,12,ibl,0,0,7,0,360,1
zqsmjuax736@okicici,Mega Electronics,4456,0,3,19,okicici,0,0,6,0,781,0
sxvskkvpcc904@paytm,Smart Fashion,667,0,3,19,paytm,0,0,14,1,812,0
ygbxmufsp517@okaxis,Paytm Cashback,4220,1,3,19,okaxis,1,0,3,0,770,1
wcbdujquga870@ibl,Online Offer,4871,1,3,17,ibl,0,0,13,1,628,1
zjzxs@paytm,Flipkart Deals,1100,0,0,11,paytm,1,0,5,0,577,0
xcrsltdq220@axl,Flipkart Deals,3198,0,3,15,axl,1,0,6,0,13,1
qzpok174@ybl,Online Offer,2693,1,3,12,ybl,0,0,3,0,604,0
cirmomvfnk@axl,Online Offer,4322,1,0,14,axl,0,0,5,0,811,0
zpflkqr24@paytm,Fresh Mart,746,0,2,15,paytm,0,0,7,0,232,0
dctinq@ybl,City Bakers,4305,0,0,10,ybl,0,0,3,0,276,0
ddzgbslizn@ybl,City Bakers,571,0,0,14,ybl,0,0,13,1,267,0
cwltda275@okicici,Amazon Support,2000,1,3,17,okicici,1,0,3,0,909,1
qmthoiai@paytm,Daily Needs,2917,0,0,14,paytm,0,0,8,0,822,0
mzriasc@ibl,Flipkart Deals,1147,0,0,11,ibl,1,0,8,0,981,1
yxarmm@okaxis,Daily Needs,4350,0,0,13,okaxis,0,0,9,1,706,0
flxhpynf371@ybl,Amazon Support,4932,1,3,15,ybl,1,0,7,0,189,1
ychsa@axl,PhonePe Help,1073,1,0,9,axl,1,0,15,1,957,1
aafiixaqbm347@ibl,Green Grocery,2898,0,3,17,ibl,0,0,10,0,86,0
aqyrhik@okicici,Daily Needs,1887,0,0,15,okicici,0,0,15,0,446,0
rwgib161@ibl,Paytm Cashback,3353,1,3,12,ibl,1,0,13,1,947,1
muzsoviyx@ybl,Flipkart Deals,2153,0,0,13,ybl,1,0,2,0,354,0
yctpp573@ibl,Fresh Mart,3429,0,3,12,ibl,0,0,5,0,337,0
qobsfcffku@okicici,Fresh Mart,2282,0,0,18,okicici,0,0,10,1,188,0
urejmhuo@ibl,Smart Fashion,3327,0,0,12,ibl,0,0,14,0,365,0
akahgb@okicici,Smart Fashion,3395,0,0,14,okicici,0,0,11,0,576,0
qunfivffp93@okaxis,Smart Fashion,4209,0,2,18,okaxis,0,0,15,0,178,0
mdaqnsjas@paytm,PhonePe Help,1661,1,0,15,paytm,1,0,5,0,13,1
mafdalnre724@okaxis,City Bakers,1655,0,3,19,okaxis,0,0,1,0,307,0
